Date,Centre_Name,Commodity_Name,Price
25-08-14,DHARWAD,Rice,NA
25-08-14,T.PURAM,Rice,3400
25-08-14,ERNAKULAM,Rice,3200
25-08-14,KOZHIKODE,Rice,3200
25-08-14,PUDUCHERRY,Rice,2900
25-08-14,CHENNAI,Rice,2600
25-08-14,DINDIGUL,Rice,2810
25-08-14,THIRUCHIRAPALLI,Rice,3000
25-08-14,COIMBATORE,Rice,2975
25-08-14,TIRUNELVELI,Rice,3000
25-08-14,HYDERABAD,Rice,2500
26-08-14,CHANDIGARH,Rice,2600
26-08-14,DELHI,Rice,2500
26-08-14,HISAR,Rice,2200
26-08-14,KARNAL,Rice,1930
26-08-14,PANCHKULA,Rice,2250
26-08-14,GURGAON,Rice,2500
26-08-14,SHIMLA,Rice,3000
26-08-14,MANDI,Rice,2803
26-08-14,SRINAGAR,Rice,NA
26-08-14,JAMMU,Rice,2600
26-08-14,AMRITSAR,Rice,2900
26-08-14,LUDHIANA,Rice,2100
26-08-14,BATHINDA,Rice,NA
26-08-14,LUCKNOW,Rice,2090
26-08-14,KANPUR,Rice,2000
26-08-14,VARANASI,Rice,2500
26-08-14,AGRA,Rice,1900
26-08-14,DEHRADUN,Rice,1900
26-08-14,RAIPUR,Rice,2400
26-08-14,PANAJI,Rice,3200
26-08-14,AHMEDABAD,Rice,2000
26-08-14,RAJKOT,Rice,2200
26-08-14,BHOPAL,Rice,2000
26-08-14,INDORE,Rice,2450
26-08-14,GWALIOR,Rice,2600
26-08-14,JABALPUR,Rice,2200
26-08-14,REWA,Rice,4000
26-08-14,SAGAR,Rice,NA
26-08-14,MUMBAI,Rice,2370
26-08-14,NAGPUR,Rice,NA
26-08-14,JAIPUR,Rice,2200
26-08-14,JODHPUR,Rice,2800
26-08-14,KOTA,Rice,2600
26-08-14,PATNA,Rice,2800
26-08-14,BHAGALPUR,Rice,3000
26-08-14,RANCHI,Rice,2680
26-08-14,BHUBANESHWAR,Rice,2450
26-08-14,CUTTACK,Rice,2400
26-08-14,SAMBALPUR,Rice,NA
26-08-14,ROURKELA,Rice,NA
26-08-14,KOLKATA,Rice,2500
26-08-14,SILIGURI,Rice,2500
26-08-14,PORT BLAIR,Rice,4700
26-08-14,ITANAGAR,Rice,NA
26-08-14,GUWAHATI,Rice,2200
26-08-14,SHILLONG,Rice,1900
26-08-14,AIZWAL,Rice,NA
26-08-14,DIMAPUR,Rice,2200
26-08-14,AGARTALA,Rice,2700
26-08-14,VIJAYWADA,Rice,2400
26-08-14,VISAKHAPATNAM,Rice,2100
26-08-14,BENGALURU,Rice,2900
26-08-14,DHARWAD,Rice,2650
26-08-14,T.PURAM,Rice,3400
26-08-14,ERNAKULAM,Rice,3200
26-08-14,KOZHIKODE,Rice,3200
26-08-14,PUDUCHERRY,Rice,2900
26-08-14,CHENNAI,Rice,2600
26-08-14,DINDIGUL,Rice,2810
26-08-14,THIRUCHIRAPALLI,Rice,3000
26-08-14,COIMBATORE,Rice,2975
26-08-14,TIRUNELVELI,Rice,3000
26-08-14,HYDERABAD,Rice,2500
27-08-14,CHANDIGARH,Rice,2600
27-08-14,DELHI,Rice,2500
27-08-14,HISAR,Rice,2200
27-08-14,KARNAL,Rice,1900
27-08-14,PANCHKULA,Rice,2250
27-08-14,GURGAON,Rice,2500
27-08-14,SHIMLA,Rice,3000
27-08-14,MANDI,Rice,2803
27-08-14,SRINAGAR,Rice,NA
27-08-14,JAMMU,Rice,2600
27-08-14,AMRITSAR,Rice,2900
27-08-14,LUDHIANA,Rice,2100
27-08-14,BATHINDA,Rice,2600
27-08-14,LUCKNOW,Rice,2090
27-08-14,KANPUR,Rice,2000
27-08-14,VARANASI,Rice,2500
27-08-14,AGRA,Rice,1900
27-08-14,DEHRADUN,Rice,1900
27-08-14,RAIPUR,Rice,2400
27-08-14,PANAJI,Rice,3200
27-08-14,AHMEDABAD,Rice,2000
27-08-14,RAJKOT,Rice,2200
27-08-14,BHOPAL,Rice,2000
27-08-14,INDORE,Rice,2450
27-08-14,GWALIOR,Rice,2600
27-08-14,JABALPUR,Rice,2200
27-08-14,REWA,Rice,4000
27-08-14,SAGAR,Rice,NA
27-08-14,MUMBAI,Rice,2300
27-08-14,NAGPUR,Rice,2543
27-08-14,JAIPUR,Rice,2200
27-08-14,JODHPUR,Rice,NA
27-08-14,KOTA,Rice,2600
27-08-14,PATNA,Rice,2800
27-08-14,BHAGALPUR,Rice,3000
27-08-14,RANCHI,Rice,2680
27-08-14,BHUBANESHWAR,Rice,2450
27-08-14,CUTTACK,Rice,2400
27-08-14,SAMBALPUR,Rice,2250
27-08-14,ROURKELA,Rice,2200
27-08-14,KOLKATA,Rice,2500
27-08-14,SILIGURI,Rice,NA
27-08-14,PORT BLAIR,Rice,NA
27-08-14,ITANAGAR,Rice,NA
27-08-14,GUWAHATI,Rice,NA
27-08-14,SHILLONG,Rice,NA
27-08-14,AIZWAL,Rice,NA
27-08-14,DIMAPUR,Rice,2200
27-08-14,AGARTALA,Rice,2700
27-08-14,VIJAYWADA,Rice,2400
27-08-14,VISAKHAPATNAM,Rice,2100
27-08-14,BENGALURU,Rice,2900
27-08-14,DHARWAD,Rice,2650
27-08-14,T.PURAM,Rice,3400
27-08-14,ERNAKULAM,Rice,NA
27-08-14,KOZHIKODE,Rice,3200
27-08-14,PUDUCHERRY,Rice,2900
27-08-14,CHENNAI,Rice,2600
27-08-14,DINDIGUL,Rice,2880
27-08-14,THIRUCHIRAPALLI,Rice,3000
27-08-14,COIMBATORE,Rice,2975
27-08-14,TIRUNELVELI,Rice,3000
27-08-14,HYDERABAD,Rice,2500
28-08-14,CHANDIGARH,Rice,2600
28-08-14,DELHI,Rice,2500
28-08-14,HISAR,Rice,2200
28-08-14,KARNAL,Rice,NA
28-08-14,PANCHKULA,Rice,2250
28-08-14,GURGAON,Rice,2500
28-08-14,SHIMLA,Rice,3000
28-08-14,MANDI,Rice,2803
28-08-14,SRINAGAR,Rice,NA
28-08-14,JAMMU,Rice,2600
28-08-14,AMRITSAR,Rice,2900
28-08-14,LUDHIANA,Rice,NA
28-08-14,BATHINDA,Rice,2600
28-08-14,LUCKNOW,Rice,NA
28-08-14,KANPUR,Rice,NA
28-08-14,VARANASI,Rice,NA
28-08-14,AGRA,Rice,NA
28-08-14,DEHRADUN,Rice,1900
28-08-14,RAIPUR,Rice,NA
28-08-14,PANAJI,Rice,3200
28-08-14,AHMEDABAD,Rice,2000
28-08-14,RAJKOT,Rice,2200
28-08-14,BHOPAL,Rice,2000
28-08-14,INDORE,Rice,NA
28-08-14,GWALIOR,Rice,2600
28-08-14,JABALPUR,Rice,2200
28-08-14,REWA,Rice,NA
28-08-14,SAGAR,Rice,NA
28-08-14,MUMBAI,Rice,2300
28-08-14,NAGPUR,Rice,2543
28-08-14,JAIPUR,Rice,2200
28-08-14,JODHPUR,Rice,2800
28-08-14,KOTA,Rice,2600
28-08-14,PATNA,Rice,2800
28-08-14,BHAGALPUR,Rice,3000
28-08-14,RANCHI,Rice,2680
28-08-14,BHUBANESHWAR,Rice,2450
28-08-14,CUTTACK,Rice,2400
28-08-14,SAMBALPUR,Rice,2250
28-08-14,ROURKELA,Rice,2200
28-08-14,KOLKATA,Rice,2500
28-08-14,SILIGURI,Rice,NA
28-08-14,PORT BLAIR,Rice,4700
28-08-14,ITANAGAR,Rice,NA
28-08-14,GUWAHATI,Rice,2200
28-08-14,SHILLONG,Rice,1900
28-08-14,AIZWAL,Rice,NA
28-08-14,DIMAPUR,Rice,NA
28-08-14,AGARTALA,Rice,2700
28-08-14,VIJAYWADA,Rice,2400
28-08-14,VISAKHAPATNAM,Rice,2100
28-08-14,BENGALURU,Rice,2900
28-08-14,DHARWAD,Rice,2650
28-08-14,T.PURAM,Rice,3400
28-08-14,ERNAKULAM,Rice,3300
28-08-14,KOZHIKODE,Rice,3200
28-08-14,PUDUCHERRY,Rice,2900
28-08-14,CHENNAI,Rice,2600
28-08-14,DINDIGUL,Rice,2880
28-08-14,THIRUCHIRAPALLI,Rice,3000
28-08-14,COIMBATORE,Rice,2975
28-08-14,TIRUNELVELI,Rice,3000
28-08-14,HYDERABAD,Rice,2500
29-08-14,CHANDIGARH,Rice,2600
29-08-14,DELHI,Rice,2600
29-08-14,HISAR,Rice,2200
29-08-14,KARNAL,Rice,1950
29-08-14,PANCHKULA,Rice,2250
29-08-14,GURGAON,Rice,2500
29-08-14,SHIMLA,Rice,3000
29-08-14,MANDI,Rice,2803
29-08-14,SRINAGAR,Rice,NA
29-08-14,JAMMU,Rice,2600
29-08-14,AMRITSAR,Rice,2900
29-08-14,LUDHIANA,Rice,2100
29-08-14,BATHINDA,Rice,2600
29-08-14,LUCKNOW,Rice,2090
29-08-14,KANPUR,Rice,2000
29-08-14,VARANASI,Rice,2500
29-08-14,AGRA,Rice,1900
29-08-14,DEHRADUN,Rice,1900
29-08-14,RAIPUR,Rice,NA
29-08-14,PANAJI,Rice,NA
29-08-14,AHMEDABAD,Rice,NA
29-08-14,RAJKOT,Rice,NA
29-08-14,BHOPAL,Rice,NA
29-08-14,INDORE,Rice,2450
29-08-14,GWALIOR,Rice,2600
29-08-14,JABALPUR,Rice,2200
29-08-14,REWA,Rice,4000
29-08-14,SAGAR,Rice,NA
29-08-14,MUMBAI,Rice,NA
29-08-14,NAGPUR,Rice,NA
29-08-14,JAIPUR,Rice,NA
29-08-14,JODHPUR,Rice,2800
29-08-14,KOTA,Rice,NA
29-08-14,PATNA,Rice,2800
29-08-14,BHAGALPUR,Rice,NA
29-08-14,RANCHI,Rice,NA
29-08-14,BHUBANESHWAR,Rice,NA
29-08-14,CUTTACK,Rice,NA
29-08-14,SAMBALPUR,Rice,NA
29-08-14,ROURKELA,Rice,NA
29-08-14,KOLKATA,Rice,2500
29-08-14,SILIGURI,Rice,NA
29-08-14,PORT BLAIR,Rice,NA
29-08-14,ITANAGAR,Rice,NA
29-08-14,GUWAHATI,Rice,2200
29-08-14,SHILLONG,Rice,1900
29-08-14,AIZWAL,Rice,NA
29-08-14,DIMAPUR,Rice,2200
29-08-14,AGARTALA,Rice,2700
29-08-14,VIJAYWADA,Rice,NA
29-08-14,VISAKHAPATNAM,Rice,NA
29-08-14,BENGALURU,Rice,NA
29-08-14,DHARWAD,Rice,NA
29-08-14,T.PURAM,Rice,3400
29-08-14,ERNAKULAM,Rice,3300
29-08-14,KOZHIKODE,Rice,3200
29-08-14,PUDUCHERRY,Rice,NA
29-08-14,CHENNAI,Rice,NA
29-08-14,DINDIGUL,Rice,NA
29-08-14,THIRUCHIRAPALLI,Rice,NA
29-08-14,COIMBATORE,Rice,NA
29-08-14,TIRUNELVELI,Rice,NA
29-08-14,HYDERABAD,Rice,NA
01-09-14,CHANDIGARH,Rice,2600
01-09-14,DELHI,Rice,2600
01-09-14,HISAR,Rice,2200
01-09-14,KARNAL,Rice,1940
01-09-14,PANCHKULA,Rice,2250
01-09-14,GURGAON,Rice,2500
01-09-14,SHIMLA,Rice,3000
01-09-14,MANDI,Rice,2803
01-09-14,SRINAGAR,Rice,NA
01-09-14,JAMMU,Rice,2600
01-09-14,AMRITSAR,Rice,2900
01-09-14,LUDHIANA,Rice,NA
01-09-14,BATHINDA,Rice,NA
01-09-14,LUCKNOW,Rice,2090
01-09-14,KANPUR,Rice,2000
01-09-14,VARANASI,Rice,2500
01-09-14,AGRA,Rice,1900
01-09-14,DEHRADUN,Rice,1900
01-09-14,RAIPUR,Rice,2400
01-09-14,PANAJI,Rice,3200
01-09-14,AHMEDABAD,Rice,2000
01-09-14,RAJKOT,Rice,2200
01-09-14,BHOPAL,Rice,2000
01-09-14,INDORE,Rice,2450
01-09-14,GWALIOR,Rice,2600
01-09-14,JABALPUR,Rice,2250
01-09-14,REWA,Rice,4000
01-09-14,SAGAR,Rice,NA
01-09-14,MUMBAI,Rice,2300
01-09-14,NAGPUR,Rice,NA
01-09-14,JAIPUR,Rice,2200
01-09-14,JODHPUR,Rice,2800
01-09-14,KOTA,Rice,2600
01-09-14,PATNA,Rice,2800
01-09-14,BHAGALPUR,Rice,3000
01-09-14,RANCHI,Rice,2680
01-09-14,BHUBANESHWAR,Rice,2450
01-09-14,CUTTACK,Rice,2400
01-09-14,SAMBALPUR,Rice,2250
01-09-14,ROURKELA,Rice,2200
01-09-14,KOLKATA,Rice,2500
01-09-14,SILIGURI,Rice,2580
01-09-14,PORT BLAIR,Rice,NA
01-09-14,ITANAGAR,Rice,NA
01-09-14,GUWAHATI,Rice,2200
01-09-14,SHILLONG,Rice,1900
01-09-14,AIZWAL,Rice,NA
01-09-14,DIMAPUR,Rice,2200
01-09-14,AGARTALA,Rice,2700
01-09-14,VIJAYWADA,Rice,2400
01-09-14,VISAKHAPATNAM,Rice,2100
01-09-14,BENGALURU,Rice,NA
01-09-14,DHARWAD,Rice,NA
01-09-14,T.PURAM,Rice,3400
01-09-14,ERNAKULAM,Rice,3300
01-09-14,KOZHIKODE,Rice,3200
01-09-14,PUDUCHERRY,Rice,2900
01-09-14,CHENNAI,Rice,2600
01-09-14,DINDIGUL,Rice,2880
01-09-14,THIRUCHIRAPALLI,Rice,3000
01-09-14,COIMBATORE,Rice,2975
01-09-14,TIRUNELVELI,Rice,3000
01-09-14,HYDERABAD,Rice,2500
02-09-14,CHANDIGARH,Rice,2600
02-09-14,DELHI,Rice,2600
02-09-14,HISAR,Rice,2200
02-09-14,KARNAL,Rice,1950
02-09-14,PANCHKULA,Rice,2250
02-09-14,GURGAON,Rice,2500
02-09-14,SHIMLA,Rice,3000
02-09-14,MANDI,Rice,2803
02-09-14,SRINAGAR,Rice,NA
02-09-14,JAMMU,Rice,2600
02-09-14,AMRITSAR,Rice,2900
02-09-14,LUDHIANA,Rice,2100
02-09-14,BATHINDA,Rice,2600
02-09-14,LUCKNOW,Rice,2090
02-09-14,KANPUR,Rice,2000
02-09-14,VARANASI,Rice,2500
02-09-14,AGRA,Rice,2000
02-09-14,DEHRADUN,Rice,1900
02-09-14,RAIPUR,Rice,2400
02-09-14,PANAJI,Rice,3200
02-09-14,AHMEDABAD,Rice,2000
02-09-14,RAJKOT,Rice,2200
02-09-14,BHOPAL,Rice,2000
02-09-14,INDORE,Rice,2450
02-09-14,GWALIOR,Rice,2600
02-09-14,JABALPUR,Rice,2250
02-09-14,REWA,Rice,4000
02-09-14,SAGAR,Rice,NA
02-09-14,MUMBAI,Rice,2300
02-09-14,NAGPUR,Rice,2577
02-09-14,JAIPUR,Rice,2200
02-09-14,JODHPUR,Rice,2800
02-09-14,KOTA,Rice,2600
02-09-14,PATNA,Rice,2800
02-09-14,BHAGALPUR,Rice,3000
02-09-14,RANCHI,Rice,2680
02-09-14,BHUBANESHWAR,Rice,2450
02-09-14,CUTTACK,Rice,2400
02-09-14,SAMBALPUR,Rice,2250
02-09-14,ROURKELA,Rice,2200
02-09-14,KOLKATA,Rice,2500
02-09-14,SILIGURI,Rice,2580
02-09-14,PORT BLAIR,Rice,4700
02-09-14,ITANAGAR,Rice,NA
02-09-14,GUWAHATI,Rice,2200
02-09-14,SHILLONG,Rice,1900
02-09-14,AIZWAL,Rice,NA
02-09-14,DIMAPUR,Rice,2200
02-09-14,AGARTALA,Rice,2700
02-09-14,VIJAYWADA,Rice,2400
02-09-14,VISAKHAPATNAM,Rice,2100
02-09-14,BENGALURU,Rice,2900
02-09-14,DHARWAD,Rice,2650
02-09-14,T.PURAM,Rice,3400
02-09-14,ERNAKULAM,Rice,3300
02-09-14,KOZHIKODE,Rice,3200
02-09-14,PUDUCHERRY,Rice,2900
02-09-14,CHENNAI,Rice,2600
02-09-14,DINDIGUL,Rice,2880
02-09-14,THIRUCHIRAPALLI,Rice,3000
02-09-14,COIMBATORE,Rice,2975
02-09-14,TIRUNELVELI,Rice,3000
02-09-14,HYDERABAD,Rice,2500
03-09-14,CHANDIGARH,Rice,2600
03-09-14,DELHI,Rice,2600
03-09-14,HISAR,Rice,2200
03-09-14,KARNAL,Rice,1960
03-09-14,PANCHKULA,Rice,2250
03-09-14,GURGAON,Rice,2500
03-09-14,SHIMLA,Rice,3000
03-09-14,MANDI,Rice,2803
03-09-14,SRINAGAR,Rice,NA
03-09-14,JAMMU,Rice,2600
03-09-14,AMRITSAR,Rice,2900
03-09-14,LUDHIANA,Rice,NA
03-09-14,BATHINDA,Rice,NA
03-09-14,LUCKNOW,Rice,2090
03-09-14,KANPUR,Rice,2000
03-09-14,VARANASI,Rice,2500
03-09-14,AGRA,Rice,NA
03-09-14,DEHRADUN,Rice,1900
03-09-14,RAIPUR,Rice,2400
03-09-14,PANAJI,Rice,3200
03-09-14,AHMEDABAD,Rice,2000
03-09-14,RAJKOT,Rice,2200
03-09-14,BHOPAL,Rice,2000
03-09-14,INDORE,Rice,2450
03-09-14,GWALIOR,Rice,2600
03-09-14,JABALPUR,Rice,2250
03-09-14,REWA,Rice,4000
03-09-14,SAGAR,Rice,NA
03-09-14,MUMBAI,Rice,2300
03-09-14,NAGPUR,Rice,2577
03-09-14,JAIPUR,Rice,2200
03-09-14,JODHPUR,Rice,NA
03-09-14,KOTA,Rice,NA
03-09-14,PATNA,Rice,2800
03-09-14,BHAGALPUR,Rice,3000
03-09-14,RANCHI,Rice,2700
03-09-14,BHUBANESHWAR,Rice,2450
03-09-14,CUTTACK,Rice,2400
03-09-14,SAMBALPUR,Rice,2250
03-09-14,ROURKELA,Rice,2200
03-09-14,KOLKATA,Rice,2500
03-09-14,SILIGURI,Rice,2580
03-09-14,PORT BLAIR,Rice,4700
03-09-14,ITANAGAR,Rice,NA
03-09-14,GUWAHATI,Rice,2200
03-09-14,SHILLONG,Rice,1900
03-09-14,AIZWAL,Rice,NA
03-09-14,DIMAPUR,Rice,2200
03-09-14,AGARTALA,Rice,2700
03-09-14,VIJAYWADA,Rice,2400
03-09-14,VISAKHAPATNAM,Rice,2100
03-09-14,BENGALURU,Rice,2900
03-09-14,DHARWAD,Rice,2650
03-09-14,T.PURAM,Rice,3400
03-09-14,ERNAKULAM,Rice,3300
03-09-14,KOZHIKODE,Rice,NA
03-09-14,PUDUCHERRY,Rice,2900
03-09-14,CHENNAI,Rice,2600
03-09-14,DINDIGUL,Rice,2950
03-09-14,THIRUCHIRAPALLI,Rice,3000
03-09-14,COIMBATORE,Rice,2975
03-09-14,TIRUNELVELI,Rice,3000
03-09-14,HYDERABAD,Rice,2500
04-09-14,CHANDIGARH,Rice,2600
04-09-14,DELHI,Rice,2600
04-09-14,HISAR,Rice,2200
04-09-14,KARNAL,Rice,1950
04-09-14,PANCHKULA,Rice,2250
04-09-14,GURGAON,Rice,2500
04-09-14,SHIMLA,Rice,3000
04-09-14,MANDI,Rice,2803
04-09-14,SRINAGAR,Rice,NA
04-09-14,JAMMU,Rice,2600
04-09-14,AMRITSAR,Rice,2900
04-09-14,LUDHIANA,Rice,2100
04-09-14,BATHINDA,Rice,2600
04-09-14,LUCKNOW,Rice,2090
04-09-14,KANPUR,Rice,2000
04-09-14,VARANASI,Rice,2500
04-09-14,AGRA,Rice,2000
04-09-14,DEHRADUN,Rice,1900
04-09-14,RAIPUR,Rice,2400
04-09-14,PANAJI,Rice,3200
04-09-14,AHMEDABAD,Rice,2000
04-09-14,RAJKOT,Rice,2200
04-09-14,BHOPAL,Rice,2000
04-09-14,INDORE,Rice,2450
04-09-14,GWALIOR,Rice,2600
04-09-14,JABALPUR,Rice,2250
04-09-14,REWA,Rice,4000
04-09-14,SAGAR,Rice,NA
04-09-14,MUMBAI,Rice,2300
04-09-14,NAGPUR,Rice,2577
04-09-14,JAIPUR,Rice,NA
04-09-14,JODHPUR,Rice,NA
04-09-14,KOTA,Rice,NA
04-09-14,PATNA,Rice,2800
04-09-14,BHAGALPUR,Rice,3000
04-09-14,RANCHI,Rice,2700
04-09-14,BHUBANESHWAR,Rice,2450
04-09-14,CUTTACK,Rice,2400
04-09-14,SAMBALPUR,Rice,2250
04-09-14,ROURKELA,Rice,2200
04-09-14,KOLKATA,Rice,2500
04-09-14,SILIGURI,Rice,2580
04-09-14,PORT BLAIR,Rice,4700
04-09-14,ITANAGAR,Rice,NA
04-09-14,GUWAHATI,Rice,2200
04-09-14,SHILLONG,Rice,1900
04-09-14,AIZWAL,Rice,NA
04-09-14,DIMAPUR,Rice,2200
04-09-14,AGARTALA,Rice,2700
04-09-14,VIJAYWADA,Rice,2400
04-09-14,VISAKHAPATNAM,Rice,2100
04-09-14,BENGALURU,Rice,2900
04-09-14,DHARWAD,Rice,2650
04-09-14,T.PURAM,Rice,3400
04-09-14,ERNAKULAM,Rice,3300
04-09-14,KOZHIKODE,Rice,NA
04-09-14,PUDUCHERRY,Rice,2900
04-09-14,CHENNAI,Rice,2600
04-09-14,DINDIGUL,Rice,2950
04-09-14,THIRUCHIRAPALLI,Rice,3000
04-09-14,COIMBATORE,Rice,2975
04-09-14,TIRUNELVELI,Rice,3000
04-09-14,HYDERABAD,Rice,2500
05-09-14,CHANDIGARH,Rice,2600
05-09-14,DELHI,Rice,2600
05-09-14,HISAR,Rice,2200
05-09-14,KARNAL,Rice,1950
05-09-14,PANCHKULA,Rice,2250
05-09-14,GURGAON,Rice,2500
05-09-14,SHIMLA,Rice,3000
05-09-14,MANDI,Rice,2786
05-09-14,SRINAGAR,Rice,NA
05-09-14,JAMMU,Rice,2600
05-09-14,AMRITSAR,Rice,2900
05-09-14,LUDHIANA,Rice,2100
05-09-14,BATHINDA,Rice,2600
05-09-14,LUCKNOW,Rice,2090
05-09-14,KANPUR,Rice,2000
05-09-14,VARANASI,Rice,2500
05-09-14,AGRA,Rice,2000
05-09-14,DEHRADUN,Rice,1900
05-09-14,RAIPUR,Rice,NA
05-09-14,PANAJI,Rice,3200
05-09-14,AHMEDABAD,Rice,2000
05-09-14,RAJKOT,Rice,2200
05-09-14,BHOPAL,Rice,2000
05-09-14,INDORE,Rice,2450
05-09-14,GWALIOR,Rice,2600
05-09-14,JABALPUR,Rice,2250
05-09-14,REWA,Rice,4000
05-09-14,SAGAR,Rice,NA
05-09-14,MUMBAI,Rice,2300
05-09-14,NAGPUR,Rice,2577
05-09-14,JAIPUR,Rice,2200
05-09-14,JODHPUR,Rice,2800
05-09-14,KOTA,Rice,2580
05-09-14,PATNA,Rice,2800
05-09-14,BHAGALPUR,Rice,3000
05-09-14,RANCHI,Rice,NA
05-09-14,BHUBANESHWAR,Rice,2450
05-09-14,CUTTACK,Rice,2400
05-09-14,SAMBALPUR,Rice,2250
05-09-14,ROURKELA,Rice,2200
05-09-14,KOLKATA,Rice,2500
05-09-14,SILIGURI,Rice,2580
05-09-14,PORT BLAIR,Rice,4700
05-09-14,ITANAGAR,Rice,NA
05-09-14,GUWAHATI,Rice,2200
05-09-14,SHILLONG,Rice,1900
05-09-14,AIZWAL,Rice,NA
05-09-14,DIMAPUR,Rice,NA
05-09-14,AGARTALA,Rice,2700
05-09-14,VIJAYWADA,Rice,2400
05-09-14,VISAKHAPATNAM,Rice,2100
05-09-14,BENGALURU,Rice,2900
05-09-14,DHARWAD,Rice,2650
05-09-14,T.PURAM,Rice,3400
05-09-14,ERNAKULAM,Rice,3300
05-09-14,KOZHIKODE,Rice,3200
05-09-14,PUDUCHERRY,Rice,2900
05-09-14,CHENNAI,Rice,2600
05-09-14,DINDIGUL,Rice,2950
05-09-14,THIRUCHIRAPALLI,Rice,3000
05-09-14,COIMBATORE,Rice,2975
05-09-14,TIRUNELVELI,Rice,3000
05-09-14,HYDERABAD,Rice,2500
08-09-14,CHANDIGARH,Rice,2600
08-09-14,DELHI,Rice,2650
08-09-14,HISAR,Rice,2200
08-09-14,KARNAL,Rice,1950
08-09-14,PANCHKULA,Rice,2250
08-09-14,GURGAON,Rice,2500
08-09-14,SHIMLA,Rice,3000
08-09-14,MANDI,Rice,2786
08-09-14,SRINAGAR,Rice,NA
08-09-14,JAMMU,Rice,2600
08-09-14,AMRITSAR,Rice,2900
08-09-14,LUDHIANA,Rice,2100
08-09-14,BATHINDA,Rice,2400
08-09-14,LUCKNOW,Rice,NA
08-09-14,KANPUR,Rice,NA
08-09-14,VARANASI,Rice,NA
08-09-14,AGRA,Rice,NA
08-09-14,DEHRADUN,Rice,1900
08-09-14,RAIPUR,Rice,2400
08-09-14,PANAJI,Rice,3200
08-09-14,AHMEDABAD,Rice,2000
08-09-14,RAJKOT,Rice,2200
08-09-14,BHOPAL,Rice,2200
08-09-14,INDORE,Rice,2450
08-09-14,GWALIOR,Rice,2600
08-09-14,JABALPUR,Rice,NA
08-09-14,REWA,Rice,4000
08-09-14,SAGAR,Rice,NA
08-09-14,MUMBAI,Rice,NA
08-09-14,NAGPUR,Rice,NA
08-09-14,JAIPUR,Rice,NA
08-09-14,JODHPUR,Rice,2800
08-09-14,KOTA,Rice,NA
08-09-14,PATNA,Rice,2800
08-09-14,BHAGALPUR,Rice,3000
08-09-14,RANCHI,Rice,2700
08-09-14,BHUBANESHWAR,Rice,2450
08-09-14,CUTTACK,Rice,2400
08-09-14,SAMBALPUR,Rice,2250
08-09-14,ROURKELA,Rice,2200
08-09-14,KOLKATA,Rice,2500
08-09-14,SILIGURI,Rice,2580
08-09-14,PORT BLAIR,Rice,NA
08-09-14,ITANAGAR,Rice,NA
08-09-14,GUWAHATI,Rice,2200
08-09-14,SHILLONG,Rice,1900
08-09-14,AIZWAL,Rice,NA
08-09-14,DIMAPUR,Rice,2200
08-09-14,AGARTALA,Rice,2700
08-09-14,VIJAYWADA,Rice,NA
08-09-14,VISAKHAPATNAM,Rice,NA
08-09-14,BENGALURU,Rice,2900
08-09-14,DHARWAD,Rice,2650
08-09-14,T.PURAM,Rice,NA
08-09-14,ERNAKULAM,Rice,NA
08-09-14,KOZHIKODE,Rice,NA
08-09-14,PUDUCHERRY,Rice,2900
08-09-14,CHENNAI,Rice,2600
08-09-14,DINDIGUL,Rice,2950
08-09-14,THIRUCHIRAPALLI,Rice,3000
08-09-14,COIMBATORE,Rice,2975
08-09-14,TIRUNELVELI,Rice,3000
08-09-14,HYDERABAD,Rice,NA
09-09-14,CHANDIGARH,Rice,2600
09-09-14,DELHI,Rice,2600
09-09-14,HISAR,Rice,2200
09-09-14,KARNAL,Rice,1960
09-09-14,PANCHKULA,Rice,2250
09-09-14,GURGAON,Rice,2500
09-09-14,SHIMLA,Rice,3000
09-09-14,MANDI,Rice,2786
09-09-14,SRINAGAR,Rice,NA
09-09-14,JAMMU,Rice,2600
09-09-14,AMRITSAR,Rice,2900
09-09-14,LUDHIANA,Rice,2100
09-09-14,BATHINDA,Rice,2400
09-09-14,LUCKNOW,Rice,NA
09-09-14,KANPUR,Rice,NA
09-09-14,VARANASI,Rice,NA
09-09-14,AGRA,Rice,NA
09-09-14,DEHRADUN,Rice,1900
09-09-14,RAIPUR,Rice,2400
09-09-14,PANAJI,Rice,3200
09-09-14,AHMEDABAD,Rice,2000
09-09-14,RAJKOT,Rice,2200
09-09-14,BHOPAL,Rice,NA
09-09-14,INDORE,Rice,NA
09-09-14,GWALIOR,Rice,2600
09-09-14,JABALPUR,Rice,2050
09-09-14,REWA,Rice,4000
09-09-14,SAGAR,Rice,NA
09-09-14,MUMBAI,Rice,2300
09-09-14,NAGPUR,Rice,NA
09-09-14,JAIPUR,Rice,2200
09-09-14,JODHPUR,Rice,NA
09-09-14,KOTA,Rice,2580
09-09-14,PATNA,Rice,2800
09-09-14,BHAGALPUR,Rice,3000
09-09-14,RANCHI,Rice,2700
09-09-14,BHUBANESHWAR,Rice,2450
09-09-14,CUTTACK,Rice,2400
09-09-14,SAMBALPUR,Rice,2250
09-09-14,ROURKELA,Rice,2200
09-09-14,KOLKATA,Rice,2500
09-09-14,SILIGURI,Rice,2580
09-09-14,PORT BLAIR,Rice,4700
09-09-14,ITANAGAR,Rice,NA
